DATE,TIME,TREATED WATER PRODUCTION IN m3/h,REMARKS
2022-04-08,05:00:00,2418.86,No Remarks
2022-04-08,06:00:00,2377.14,No Remarks
2022-04-08,07:00:00,2398.07,No Remarks
2022-04-08,08:00:00,2377.0,No Remarks
2022-04-08,09:00:00,2415.42,No Remarks
2022-04-08,10:00:00,2376.6,No Remarks
2022-04-08,11:00:00,2414.24,No Remarks
2022-04-08,12:00:00,2399.16,No Remarks
2022-04-08,13:00:00,2377.14,No Remarks
2022-04-08,14:00:00,3495.3,No Remarks
2022-04-08,15:00:00,3475.67,No Remarks
2022-04-08,16:00:00,3450.88,No Remarks
2022-04-08,17:00:00,0.0,Power failure at Intake
2022-04-08,18:00:00,0.0,Power failure at Intake
2022-04-08,19:00:00,0.0,Power failure at Intake
2022-04-08,20:00:00,0.0,Power failure at Intake
2022-04-08,21:00:00,0.0,Power failure at Intake
2022-04-08,22:00:00,0.0,Power failure at Intake
2022-04-08,23:00:00,0.0,Power failure at Intake
2022-04-08,00:00:00,3453.65,No Remarks
2022-04-09,01:00:00,3495.37,No Remarks
2022-04-09,02:00:00,3501.11,No Remarks
2022-04-09,03:00:00,3528.17,No Remarks
2022-04-09,04:00:00,3482.9,No Remarks
2022-04-09,05:00:00,3474.13,No Remarks
2022-04-09,06:00:00,3484.2,No Remarks
2022-04-09,07:00:00,3496.34,No Remarks
2022-04-09,08:00:00,2463.59,No Remarks
2022-04-09,09:00:00,2466.58,No Remarks
2022-04-09,10:00:00,2465.7,No Remarks
2022-04-09,11:00:00,2464.15,No Remarks
2022-04-09,12:00:00,3559.34,No Remarks
2022-04-09,13:00:00,3555.15,No Remarks
2022-04-09,14:00:00,3544.88,No Remarks
2022-04-09,15:00:00,3550.2,No Remarks
2022-04-09,16:00:00,3542.31,No Remarks
2022-04-09,17:00:00,3547.68,No Remarks
2022-04-09,18:00:00,3548.77,No Remarks
2022-04-09,19:00:00,2314.28,No Remarks
2022-04-09,20:00:00,2372.73,No Remarks
2022-04-09,21:00:00,2368.23,No Remarks
2022-04-09,22:00:00,2353.05,No Remarks
2022-04-09,23:00:00,2401.47,No Remarks
2022-04-09,00:00:00,2405.67,No Remarks
2022-04-10,01:00:00,2400.43,No Remarks
2022-04-10,02:00:00,2404.38,No Remarks
2022-04-10,03:00:00,2402.45,No Remarks
2022-04-10,04:00:00,2406.13,No Remarks
2022-04-10,05:00:00,2405.59,No Remarks
2022-04-10,06:00:00,2403.79,No Remarks
2022-04-10,07:00:00,2388.39,No Remarks
2022-04-10,08:00:00,2356.35,No Remarks
2022-04-10,09:00:00,2420.35,No Remarks
2022-04-10,10:00:00,2414.89,No Remarks
2022-04-10,11:00:00,2378.73,No Remarks
2022-04-10,12:00:00,3546.51,No Remarks
2022-04-10,13:00:00,3532.78,No Remarks
2022-04-10,14:00:00,3539.39,No Remarks
2022-04-10,15:00:00,3518.02,No Remarks
2022-04-10,16:00:00,3526.29,No Remarks
2022-04-10,17:00:00,3511.83,No Remarks
2022-04-10,18:00:00,3497.49,No Remarks
2022-04-10,19:00:00,3497.29,No Remarks
2022-04-10,20:00:00,3484.97,No Remarks
2022-04-10,21:00:00,2455.18,No Remarks
2022-04-10,22:00:00,2446.92,No Remarks
2022-04-10,23:00:00,2480.74,No Remarks
2022-04-10,00:00:00,2476.0,No Remarks
2022-04-11,01:00:00,2483.07,No Remarks
2022-04-11,02:00:00,2487.2,No Remarks
2022-04-11,03:00:00,2485.14,No Remarks
2022-04-11,04:00:00,2487.2,No Remarks
2022-04-11,05:00:00,2485.19,No Remarks
2022-04-11,06:00:00,2478.93,No Remarks
2022-04-11,07:00:00,2482.03,No Remarks
2022-04-11,08:00:00,3533.52,No Remarks
2022-04-11,09:00:00,3530.56,No Remarks
2022-04-11,10:00:00,2486.16,No Remarks
2022-04-11,11:00:00,3527.51,No Remarks
2022-04-11,12:00:00,3533.52,No Remarks
2022-04-11,13:00:00,3530.1,No Remarks
2022-04-11,14:00:00,3509.76,No Remarks
2022-04-11,15:00:00,3500.08,No Remarks
2022-04-11,16:00:00,3502.53,No Remarks
2022-04-11,17:00:00,3420.75,No Remarks
2022-04-11,18:00:00,3506.67,No Remarks
2022-04-11,19:00:00,0.0,No Remarks
2022-04-11,20:00:00,2452.84,No Remarks
2022-04-11,21:00:00,2459.22,No Remarks
2022-04-11,22:00:00,2457.87,No Remarks
2022-04-11,23:00:00,2418.85,No Remarks
2022-04-11,00:00:00,2450.35,No Remarks
2022-04-12,01:00:00,2458.4,No Remarks
2022-04-12,02:00:00,2448.36,No Remarks
2022-04-12,03:00:00,2440.77,No Remarks
2022-04-12,04:00:00,2449.17,No Remarks
2022-04-12,05:00:00,2458.4,No Remarks
2022-04-12,06:00:00,3489.04,No Remarks
2022-04-12,07:00:00,3490.84,No Remarks
2022-04-12,08:00:00,3495.93,No Remarks
2022-04-12,09:00:00,3491.94,No Remarks
2022-04-12,10:00:00,3494.14,No Remarks
2022-04-12,11:00:00,3488.55,No Remarks
2022-04-12,12:00:00,3495.93,No Remarks
2022-04-12,13:00:00,3473.61,No Remarks
2022-04-12,14:00:00,3518.95,No Remarks
2022-04-12,15:00:00,3518.02,No Remarks
2022-04-12,16:00:00,0.0,power failure
2022-04-12,17:00:00,3509.84,No Remarks
2022-04-12,18:00:00,3501.91,No Remarks
2022-04-12,19:00:00,0.0,No Remarks
2022-04-12,20:00:00,0.0,No Remarks
2022-04-12,21:00:00,3521.06,No Remarks
2022-04-12,22:00:00,3519.85,No Remarks
2022-04-12,23:00:00,3535.2,No Remarks
2022-04-12,00:00:00,3538.55,No Remarks
2022-04-13,01:00:00,3537.22,No Remarks
2022-04-13,02:00:00,3538.02,No Remarks
2022-04-13,03:00:00,2406.58,No Remarks
2022-04-13,04:00:00,2405.67,No Remarks
2022-04-13,05:00:00,2400.43,No Remarks
2022-04-13,06:00:00,2418.08,No Remarks
2022-04-13,07:00:00,2419.08,No Remarks
2022-04-13,08:00:00,2397.34,No Remarks
2022-04-13,09:00:00,2395.95,No Remarks
2022-04-13,10:00:00,2385.41,No Remarks
2022-04-13,11:00:00,2373.8,No Remarks
2022-04-13,12:00:00,2405.6,No Remarks
2022-04-13,13:00:00,2401.8,No Remarks
2022-04-13,14:00:00,2405.48,No Remarks
2022-04-13,15:00:00,2407.14,No Remarks
2022-04-13,16:00:00,2396.8,No Remarks
2022-04-13,17:00:00,2396.71,No Remarks
2022-04-13,18:00:00,2399.72,No Remarks
2022-04-13,19:00:00,2395.95,No Remarks
2022-04-13,20:00:00,0.0,power failure
2022-04-13,21:00:00,0.0,power failure
2022-04-13,22:00:00,0.0,power failure
2022-04-13,23:00:00,0.0,power failure
2022-04-13,00:00:00,0.0,power failure
2022-04-14,01:00:00,0.0,power failure
2022-04-14,02:00:00,0.0,power failure
2022-04-14,03:00:00,0.0,power failure
2022-04-14,04:00:00,0.0,power failure
2022-04-14,05:00:00,2431.74,No Remarks
2022-04-14,06:00:00,2417.12,No Remarks
2022-04-14,07:00:00,2410.47,No Remarks
2022-04-14,08:00:00,2421.1,No Remarks
2022-04-14,09:00:00,2422.84,No Remarks
2022-04-14,10:00:00,2415.2,No Remarks
2022-04-14,11:00:00,3508.26,No Remarks
2022-04-14,12:00:00,3495.3,No Remarks
2022-04-14,13:00:00,3512.86,No Remarks
2022-04-14,14:00:00,3494.02,No Remarks
2022-04-14,15:00:00,3503.17,No Remarks
2022-04-14,16:00:00,3511.83,No Remarks
2022-04-14,17:00:00,3484.08,No Remarks
2022-04-14,18:00:00,3444.02,No Remarks
2022-04-14,19:00:00,3447.79,No Remarks
2022-04-14,20:00:00,3496.59,No Remarks
2022-04-14,21:00:00,2412.83,No Remarks
2022-04-14,22:00:00,2408.7,No Remarks
2022-04-14,23:00:00,2388.09,No Remarks
2022-04-14,00:00:00,2397.1,No Remarks
2022-04-15,01:00:00,2376.7,No Remarks
2022-04-15,02:00:00,2389.48,No Remarks
2022-04-15,03:00:00,2374.75,No Remarks
2022-04-15,04:00:00,3494.19,No Remarks
2022-04-15,05:00:00,3523.31,No Remarks
2022-04-15,06:00:00,3532.99,No Remarks
2022-04-15,07:00:00,3536.11,No Remarks
2022-04-15,08:00:00,3506.88,No Remarks
2022-04-15,09:00:00,3495.92,No Remarks
2022-04-15,10:00:00,3527.76,No Remarks
2022-04-15,11:00:00,3539.23,No Remarks
2022-04-15,12:00:00,3530.95,No Remarks
2022-04-15,13:00:00,2480.94,No Remarks
2022-04-15,14:00:00,2484.87,No Remarks
2022-04-15,15:00:00,2474.8,No Remarks
2022-04-15,16:00:00,2480.91,No Remarks
2022-04-15,17:00:00,2483.91,No Remarks
2022-04-15,18:00:00,2468.43,No Remarks
2022-04-15,19:00:00,2467.78,No Remarks
2022-04-15,20:00:00,2461.66,No Remarks
2022-04-15,21:00:00,2481.01,No Remarks
2022-04-15,22:00:00,2431.73,No Remarks
2022-04-15,23:00:00,2429.51,No Remarks
2022-04-16,00:00:00,2425.72,No Remarks
2022-04-16,01:00:00,2433.16,No Remarks
2022-04-16,02:00:00,1193.06,No Remarks
2022-04-16,03:00:00,1200.57,No Remarks
2022-04-16,04:00:00,1188.86,No Remarks
2022-04-16,05:00:00,1197.58,No Remarks
2022-04-16,06:00:00,2347.52,No Remarks
2022-04-16,07:00:00,2385.31,No Remarks
2022-04-16,08:00:00,3429.46,No Remarks
2022-04-16,09:00:00,3431.5,No Remarks
2022-04-16,10:00:00,3428.6,No Remarks
2022-04-16,11:00:00,3432.02,No Remarks
2022-04-16,12:00:00,3489.81,No Remarks
2022-04-16,13:00:00,3496.59,No Remarks
2022-04-16,14:00:00,3577.53,No Remarks
2022-04-16,15:00:00,3429.67,No Remarks
2022-04-16,16:00:00,3428.68,No Remarks
2022-04-16,17:00:00,3452.58,No Remarks
2022-04-16,18:00:00,3438.27,No Remarks
2022-04-16,19:00:00,2362.84,No Remarks
2022-04-16,20:00:00,2377.57,No Remarks
2022-04-16,21:00:00,2381.07,No Remarks
2022-04-16,22:00:00,2373.67,No Remarks
2022-04-16,23:00:00,2378.53,No Remarks
2022-04-16,00:00:00,2388.51,No Remarks
2022-04-17,01:00:00,2358.51,No Remarks
2022-04-17,02:00:00,2383.58,No Remarks
2022-04-17,03:00:00,2381.99,No Remarks
2022-04-17,04:00:00,2339.44,No Remarks
2022-04-17,05:00:00,3438.42,No Remarks
2022-04-17,06:00:00,3422.4,No Remarks
2022-04-17,07:00:00,3495.89,No Remarks
2022-04-17,08:00:00,3517.53,No Remarks
2022-04-17,09:00:00,3489.55,No Remarks
2022-04-17,10:00:00,3484.97,No Remarks
2022-04-17,11:00:00,3482.45,No Remarks
2022-04-17,12:00:00,3494.19,No Remarks
2022-04-17,13:00:00,3492.45,No Remarks
2022-04-17,14:00:00,3521.06,No Remarks
2022-04-17,15:00:00,3519.85,No Remarks
2022-04-17,16:00:00,3535.2,No Remarks
2022-04-17,17:00:00,2434.52,No Remarks
2022-04-17,18:00:00,2472.74,No Remarks
2022-04-17,19:00:00,2475.84,No Remarks
2022-04-17,20:00:00,2477.9,No Remarks
2022-04-17,21:00:00,2475.84,No Remarks
2022-04-17,22:00:00,2490.29,No Remarks
2022-04-17,23:00:00,2473.51,No Remarks
2022-04-17,00:00:00,2477.9,No Remarks
2022-04-18,01:00:00,2476.21,No Remarks
2022-04-18,02:00:00,2434.88,No Remarks
2022-04-18,03:00:00,2472.74,No Remarks
2022-04-18,04:00:00,2471.98,No Remarks
2022-04-18,05:00:00,2463.67,No Remarks
2022-04-18,06:00:00,2472.74,No Remarks
2022-04-18,07:00:00,3521.12,No Remarks
2022-04-18,08:00:00,3539.68,No Remarks
2022-04-18,09:00:00,3541.72,No Remarks
2022-04-18,10:00:00,1209.97,permitted power failure
2022-04-18,11:00:00,2477.9,No Remarks
2022-04-18,12:00:00,2485.85,No Remarks
2022-04-18,13:00:00,2503.92,No Remarks
2022-04-18,14:00:00,3480.05,No Remarks
2022-04-18,15:00:00,3492.2,No Remarks
2022-04-18,16:00:00,3491.38,No Remarks
2022-04-18,17:00:00,3448.81,No Remarks
2022-04-18,18:00:00,3429.56,No Remarks
2022-04-18,19:00:00,3420.96,No Remarks
2022-04-18,20:00:00,2461.87,No Remarks
2022-04-18,21:00:00,2462.31,No Remarks
2022-04-18,22:00:00,2466.66,No Remarks
2022-04-18,23:00:00,1219.52,No Remarks
2022-04-18,00:00:00,1215.13,No Remarks
2022-04-19,01:00:00,2482.17,No Remarks
2022-04-19,02:00:00,2484.3,No Remarks
2022-04-19,03:00:00,2471.42,No Remarks
2022-04-19,04:00:00,2468.98,No Remarks
2022-04-19,05:00:00,2465.74,No Remarks
2022-04-19,06:00:00,2468.63,No Remarks
2022-04-19,07:00:00,2468.99,No Remarks
2022-04-19,08:00:00,2471.53,No Remarks
2022-04-19,09:00:00,2476.61,No Remarks
2022-04-19,10:00:00,3518.79,No Remarks
2022-04-19,11:00:00,3509.12,No Remarks
2022-04-19,12:00:00,3518.47,No Remarks
2022-04-19,13:00:00,3539.14,No Remarks
2022-04-19,14:00:00,3476.71,No Remarks
2022-04-19,15:00:00,3445.46,No Remarks
2022-04-19,16:00:00,3442.04,No Remarks
2022-04-19,17:00:00,3441.91,No Remarks
2022-04-19,18:00:00,2469.65,No Remarks
2022-04-19,19:00:00,2471.53,No Remarks
2022-04-19,20:00:00,2471.53,No Remarks
2022-04-19,21:00:00,2468.88,No Remarks
2022-04-19,22:00:00,2473.71,No Remarks
2022-04-19,23:00:00,2471.53,No Remarks
2022-04-19,00:00:00,2469.65,No Remarks
2022-04-20,01:00:00,2471.24,No Remarks
2022-04-20,02:00:00,1196.51,No Remarks
2022-04-20,03:00:00,1190.29,No Remarks
2022-04-20,04:00:00,1194.48,No Remarks
2022-04-20,05:00:00,1197.2,No Remarks
2022-04-20,06:00:00,1196.61,No Remarks
2022-04-20,07:00:00,2396.3,No Remarks
2022-04-20,08:00:00,3497.56,No Remarks
2022-04-20,09:00:00,3490.07,No Remarks
2022-04-20,10:00:00,3494.39,No Remarks
2022-04-20,11:00:00,3499.55,No Remarks
2022-04-20,12:00:00,3509.49,No Remarks
2022-04-20,13:00:00,3502.56,No Remarks
2022-04-20,14:00:00,3506.97,No Remarks
2022-04-20,15:00:00,3428.49,No Remarks
2022-04-20,16:00:00,3410.21,No Remarks
2022-04-20,17:00:00,3420.75,No Remarks
2022-04-20,18:00:00,2415.1,No Remarks
2022-04-20,19:00:00,2422.95,No Remarks
2022-04-20,20:00:00,2449.94,No Remarks
2022-04-20,21:00:00,2464.77,No Remarks
2022-04-20,22:00:00,2453.07,No Remarks
2022-04-20,23:00:00,2457.89,No Remarks
2022-04-20,00:00:00,2462.73,No Remarks
2022-04-21,01:00:00,2460.76,No Remarks
2022-04-21,02:00:00,2448.8,No Remarks
2022-04-21,03:00:00,2456.1,No Remarks
2022-04-21,04:00:00,2460.82,No Remarks
2022-04-21,05:00:00,2455.04,No Remarks
2022-04-21,06:00:00,2468.54,No Remarks
2022-04-21,07:00:00,2465.56,No Remarks
2022-04-21,08:00:00,3490.43,No Remarks
2022-04-21,09:00:00,3512.79,No Remarks
2022-04-21,10:00:00,3508.71,No Remarks
2022-04-21,11:00:00,3492.12,No Remarks
2022-04-21,12:00:00,3502.15,No Remarks
2022-04-21,13:00:00,3511.51,No Remarks
2022-04-21,14:00:00,3509.37,No Remarks
2022-04-21,15:00:00,3511.3,No Remarks
2022-04-21,16:00:00,3511.51,No Remarks
2022-04-21,17:00:00,2387.62,No Remarks
2022-04-21,18:00:00,2398.32,No Remarks
2022-04-21,19:00:00,2363.25,No Remarks
2022-04-21,20:00:00,2387.68,No Remarks
2022-04-21,21:00:00,2398.32,No Remarks
2022-04-21,22:00:00,2392.72,No Remarks
2022-04-21,23:00:00,2385.74,No Remarks
2022-04-21,00:00:00,2363.81,No Remarks
2022-04-22,01:00:00,2354.61,No Remarks
2022-04-22,02:00:00,2364.88,No Remarks
2022-04-22,03:00:00,1228.11,No Remarks
2022-04-22,04:00:00,1239.47,No Remarks
2022-04-22,05:00:00,1236.36,No Remarks
2022-04-22,06:00:00,1243.6,No Remarks
2022-04-22,07:00:00,2412.17,No Remarks
2022-04-22,08:00:00,3558.21,No Remarks
2022-04-22,09:00:00,3536.88,No Remarks
2022-04-22,10:00:00,3530.76,No Remarks
2022-04-22,11:00:00,3550.84,No Remarks
2022-04-22,12:00:00,3541.62,No Remarks
2022-04-22,13:00:00,3542.37,No Remarks
2022-04-22,14:00:00,3545.76,No Remarks
2022-04-22,15:00:00,3540.04,No Remarks
2022-04-22,16:00:00,3537.64,No Remarks
2022-04-22,17:00:00,2416.64,No Remarks
2022-04-22,18:00:00,1185.02,power failure
2022-04-22,19:00:00,2408.7,No Remarks
2022-04-22,20:00:00,2393.04,No Remarks
2022-04-22,21:00:00,2405.5,No Remarks
2022-04-22,22:00:00,2395.28,No Remarks
2022-04-22,23:00:00,2416.28,No Remarks
2022-04-22,00:00:00,2398.96,No Remarks
2022-04-23,01:00:00,2418.25,No Remarks
2022-04-23,02:00:00,2388.1,No Remarks
2022-04-23,03:00:00,2418.97,No Remarks
2022-04-23,04:00:00,2409.06,No Remarks
2022-04-23,05:00:00,2397.22,No Remarks
2022-04-23,06:00:00,2413.14,No Remarks
2022-04-23,07:00:00,2418.65,No Remarks
2022-04-23,08:00:00,3498.71,No Remarks
2022-04-23,09:00:00,0.0,permitted power failure
2022-04-23,10:00:00,0.0,permitted power failure
2022-04-23,11:00:00,0.0,permitted power failure
2022-04-23,12:00:00,0.0,permitted power failure
2022-04-23,13:00:00,0.0,permitted power failure
2022-04-23,14:00:00,0.0,permitted power failure
2022-04-23,15:00:00,0.0,permitted power failure
2022-04-23,16:00:00,0.0,permitted power failure
2022-04-23,17:00:00,0.0,permitted power failure
2022-04-23,18:00:00,0.0,permitted power failure
2022-04-23,19:00:00,0.0,permitted power failure
2022-04-23,20:00:00,0.0,permitted power failure
2022-04-23,21:00:00,2418.99,No Remarks
2022-04-23,22:00:00,3502.55,No Remarks
2022-04-23,23:00:00,3487.94,No Remarks
2022-04-23,00:00:00,3489.35,No Remarks
2022-04-24,01:00:00,3498.0,No Remarks
2022-04-24,02:00:00,3496.5,No Remarks
2022-04-24,03:00:00,2406.85,No Remarks
2022-04-24,04:00:00,2377.73,No Remarks
2022-04-24,05:00:00,2418.93,No Remarks
2022-04-24,06:00:00,2402.39,No Remarks
2022-04-24,07:00:00,2390.1,No Remarks
2022-04-24,08:00:00,3494.38,No Remarks
2022-04-24,09:00:00,3486.57,No Remarks
2022-04-24,10:00:00,3521.06,No Remarks
2022-04-24,11:00:00,3519.85,No Remarks
2022-04-24,12:00:00,3535.2,No Remarks
2022-04-24,13:00:00,3538.55,No Remarks
2022-04-24,14:00:00,3537.53,No Remarks
2022-04-24,15:00:00,3529.33,No Remarks
2022-04-24,16:00:00,3534.87,No Remarks
2022-04-24,17:00:00,3534.22,No Remarks
2022-04-24,18:00:00,2429.81,No Remarks
2022-04-24,19:00:00,2426.82,No Remarks
2022-04-24,20:00:00,2415.2,No Remarks
2022-04-24,21:00:00,2405.42,No Remarks
2022-04-24,22:00:00,2425.83,No Remarks
2022-04-24,23:00:00,2424.56,No Remarks
2022-04-24,00:00:00,2430.39,No Remarks
2022-04-25,01:00:00,2435.56,No Remarks
2022-04-25,02:00:00,2431.45,No Remarks
2022-04-25,03:00:00,2426.26,No Remarks
2022-04-25,04:00:00,2422.14,No Remarks
2022-04-25,05:00:00,2425.71,No Remarks
2022-04-25,06:00:00,2430.75,No Remarks
2022-04-25,07:00:00,2446.17,No Remarks
2022-04-25,08:00:00,2437.17,No Remarks
2022-04-25,09:00:00,2422.08,No Remarks
2022-04-25,10:00:00,2444.78,No Remarks
2022-04-25,11:00:00,3524.51,No Remarks
2022-04-25,12:00:00,0.0,power failure
2022-04-25,13:00:00,0.0,power failure
2022-04-25,14:00:00,0.0,power failure
2022-04-25,15:00:00,2464.45,No Remarks
2022-04-25,16:00:00,2481.56,No Remarks
2022-04-25,17:00:00,2418.43,No Remarks
2022-04-25,18:00:00,3498.17,No Remarks
2022-04-25,19:00:00,3536.67,No Remarks
2022-04-25,20:00:00,3496.33,No Remarks
2022-04-25,21:00:00,3535.05,No Remarks
2022-04-25,22:00:00,3560.61,No Remarks
2022-04-25,23:00:00,3536.76,No Remarks
2022-04-25,00:00:00,3408.06,No Remarks
2022-04-26,01:00:00,2475.75,No Remarks
2022-04-26,02:00:00,2417.68,No Remarks
2022-04-26,03:00:00,2398.54,No Remarks
2022-04-26,04:00:00,2409.29,No Remarks
2022-04-26,05:00:00,2418.84,No Remarks
2022-04-26,06:00:00,2420.69,No Remarks
2022-04-26,07:00:00,2418.72,No Remarks
2022-04-26,08:00:00,3540.75,No Remarks
2022-04-26,09:00:00,3534.15,No Remarks
2022-04-26,10:00:00,0.0,power failure
2022-04-26,11:00:00,1199.41,No Remarks
2022-04-26,12:00:00,3496.43,No Remarks
2022-04-26,13:00:00,3497.3,No Remarks
2022-04-26,14:00:00,3496.14,No Remarks
2022-04-26,15:00:00,3480.7,No Remarks
2022-04-26,16:00:00,3491.26,No Remarks
2022-04-26,17:00:00,3495.2,No Remarks
2022-04-26,18:00:00,3512.07,No Remarks
2022-04-26,19:00:00,3516.61,No Remarks
2022-04-26,20:00:00,2388.89,No Remarks
2022-04-26,21:00:00,2418.58,No Remarks
2022-04-26,22:00:00,2417.93,No Remarks
2022-04-26,23:00:00,2406.58,No Remarks
2022-04-26,00:00:00,2410.76,No Remarks
2022-04-27,01:00:00,2405.6,No Remarks
2022-04-27,02:00:00,2404.57,No Remarks
2022-04-27,03:00:00,2408.7,No Remarks
2022-04-27,04:00:00,2401.47,No Remarks
2022-04-27,05:00:00,2397.34,No Remarks
2022-04-27,06:00:00,2398.37,No Remarks
2022-04-27,07:00:00,2388.28,No Remarks
2022-04-27,08:00:00,3510.79,No Remarks
2022-04-27,09:00:00,3539.77,No Remarks
2022-04-27,10:00:00,3553.98,No Remarks
2022-04-27,11:00:00,3517.29,No Remarks
2022-04-27,12:00:00,3507.07,No Remarks
2022-04-27,13:00:00,3504.07,No Remarks
2022-04-27,14:00:00,3530.42,No Remarks
2022-04-27,15:00:00,3491.29,No Remarks
2022-04-27,16:00:00,3536.67,No Remarks
2022-04-27,17:00:00,3525.38,No Remarks
2022-04-27,18:00:00,3536.13,No Remarks
2022-04-27,19:00:00,3515.27,No Remarks
2022-04-27,20:00:00,2472.74,No Remarks
2022-04-27,21:00:00,2475.84,No Remarks
2022-04-27,22:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-27,23:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-27,00:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,01:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,02:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,03:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,04:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,05:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,06:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,07:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,08:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,09:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,10:00:00,0.0,Pumping stopped due to maintenance at Thaliparamba
2022-04-28,11:00:00,1248.25,No Remarks
2022-04-28,12:00:00,3479.61,No Remarks
2022-04-28,13:00:00,3456.9,No Remarks
2022-04-28,14:00:00,3465.8,No Remarks
2022-04-28,15:00:00,3444.32,No Remarks
2022-04-28,16:00:00,3448.7,No Remarks
2022-04-28,17:00:00,0.0,No Remarks
2022-04-28,18:00:00,0.0,No Remarks
2022-04-28,19:00:00,2359.45,No Remarks
2022-04-28,20:00:00,2364.8,No Remarks
2022-04-28,21:00:00,3543.43,No Remarks
2022-04-28,22:00:00,3534.68,No Remarks
2022-04-28,23:00:00,3574.83,No Remarks
2022-04-28,00:00:00,3539.58,No Remarks
2022-04-29,01:00:00,3576.96,No Remarks
2022-04-29,02:00:00,3549.2,No Remarks
2022-04-29,03:00:00,3546.75,No Remarks
2022-04-29,04:00:00,3540.72,No Remarks
2022-04-29,05:00:00,2405.22,No Remarks
2022-04-29,06:00:00,2416.96,No Remarks
2022-04-29,07:00:00,2410.07,No Remarks
2022-04-29,08:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,09:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,10:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,11:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,12:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,13:00:00,0.0,Pumping stopped due to maintenance work at Intake
2022-04-29,14:00:00,3477.95,No Remarks
2022-04-29,15:00:00,3452.47,No Remarks
2022-04-29,16:00:00,3480.86,No Remarks
2022-04-29,17:00:00,3452.47,No Remarks
2022-04-29,18:00:00,3435.16,No Remarks
2022-04-29,19:00:00,3452.6,No Remarks
2022-04-29,20:00:00,3452.47,No Remarks
2022-04-29,21:00:00,0.0,Power failure at Intake
2022-04-29,22:00:00,0.0,Power failure at Intake
2022-04-29,23:00:00,0.0,Power failure at Intake
2022-04-29,00:00:00,3546.95,No Remarks
